id,trial,llTop,delay,ssA,llA,llRight,response,rt
5,16,1,4,29.8,49.2,1,-1,-1
5,17,0,9,28.8,33.3,1,-1,-1
5,18,1,2,26.5,29.7,0,-1,-1
5,19,1,12,27.4,45.9,0,0,1321
5,20,0,12,28.4,51.2,0,-1,-1
5,21,0,9,22.4,36,1,-1,-1
5,22,0,12,26.3,68.4,1,-1,-1
5,23,0,2,25.5,29,1,0,652
5,24,0,6,28.6,34.1,1,-1,-1
5,25,0,2,24.6,33.7,1,-1,-1
5,26,0,9,21.3,28.5,0,0,1049
5,27,1,9,29.2,42.1,0,-1,-1
5,28,0,2,28.7,33.1,0,-1,-1
5,29,0,2,22.2,28.9,0,-1,-1
5,30,0,2,23.2,26.8,0,0,1067
5,31,0,9,26.5,38.4,0,-1,-1
5,32,1,2,28.7,33.5,0,-1,-1
5,33,0,9,25.7,37.3,0,0,1103
5,34,0,6,29,43.8,1,-1,-1
5,35,1,6,23.3,40,1,0,1049
5,36,0,4,28.7,39.5,0,-1,-1
5,37,0,1,26.3,28.8,0,0,1122
5,38,0,9,22.8,33.5,1,-1,-1
5,39,0,2,22.9,27.5,1,0,1193
5,40,1,9,26.7,51.5,0,-1,-1
5,41,0,1,27.9,27.1,0,-1,-1
5,42,1,12,26.4,58.8,1,-1,-1
5,43,0,2,20.4,29.1,1,-1,-1
5,44,1,1,28,31,0,-1,-1
5,45,1,6,23.5,38.1,0,-1,-1
5,46,1,6,25.1,40.7,0,-1,-1
5,47,1,1,21.8,28,0,-1,-1
5,48,1,6,23.3,37.8,0,0,1120
5,49,0,1,20.4,22.7,0,-1,-1
5,50,1,6,20.3,40.3,1,0,1139
5,51,1,1,20.1,22.2,1,-1,-1
5,52,1,12,25.6,55.8,1,0,1338
5,53,1,9,28.2,55.1,0,-1,-1
5,54,1,4,27,52.9,0,0,1120
5,55,1,2,26.8,31.8,1,0,1319
5,56,1,4,20.6,18.8,0,-1,-1
5,57,0,4,27.1,37.5,0,-1,-1
5,58,0,6,24.6,93.5,0,-1,-1
5,59,1,6,23.8,23.6,1,-1,-1
5,60,1,2,21.4,46.2,1,-1,-1
5,61,1,6,23.7,37.2,0,-1,-1
5,62,1,2,25.4,30.4,1,0,1356
5,63,1,6,28.9,29.9,0,-1,-1
5,64,0,9,28,52.6,0,-1,-1
5,65,0,4,28.9,40.4,1,-1,-1
5,66,1,1,23,25.3,1,-1,-1
5,67,0,12,25.9,32.3,0,-1,-1
5,68,1,4,24.8,23.5,0,0,1591
5,69,0,4,24.7,57.3,0,-1,-1
5,70,1,9,21,85.7,0,-1,-1
5,71,1,9,26.5,33.4,1,0,1321
5,72,1,2,27,33,0,0,994
5,73,1,9,26.3,52.5,0,-1,-1
5,74,0,6,25.5,42.5,1,-1,-1
5,75,0,2,20.2,19.9,1,-1,-1
5,76,1,4,22.3,25.1,1,-1,-1
5,77,0,6,26.1,32.7,1,0,850
6,1,1,1,23.8,24.9,0,0,688
6,2,0,9,29.9,33.7,1,-1,-1
6,3,1,2,23.4,21.2,0,-1,-1
6,4,0,12,22,35.3,0,-1,-1
6,5,1,6,20.9,37.3,1,-1,-1
6,6,0,6,27.6,36.2,1,-1,-1
6,7,0,2,23.5,33.5,0,-1,-1
6,8,0,6,25.4,33.3,1,-1,-1
6,9,1,4,24.2,29.3,1,-1,-1
6,10,0,12,21.1,50,1,-1,-1
6,11,0,12,21.6,34.6,0,-1,-1
6,12,0,4,22,35.3,0,-1,-1
6,13,0,4,26.9,26.2,0,-1,-1
6,14,0,2,23.6,33.7,1,-1,-1
6,15,1,6,22.9,40.9,0,-1,-1
6,16,1,12,23.8,56.4,1,-1,-1
6,17,1,1,22.8,30.5,0,-1,-1
6,18,1,1,20.4,17.7,0,0,615
6,19,0,6,23.5,31,1,-1,-1
6,20,0,4,20.3,20.9,0,-1,-1
6,21,0,4,27.3,33.2,1,-1,-1
6,22,1,4,24.2,35.9,0,-1,-1
6,23,0,9,21,30.9,0,-1,-1
6,24,0,2,24.3,27,0,-1,-1
6,25,1,2,26.3,29.2,1,0,1013
6,26,0,4,20.3,30.7,1,0,885
6,27,1,1,20.1,15.2,1,-1,-1
6,28,1,1,23.7,25.2,1,-1,-1
6,29,0,12,29.4,137.5,0,-1,-1
6,30,1,4,23.9,20.2,1,-1,-1
6,31,1,6,22.7,20.3,0,-1,-1
6,32,0,1,26.1,46.5,0,-1,-1
6,33,1,9,27.4,41.7,1,-1,-1
6,34,1,2,27.6,31,1,-1,-1
6,35,1,6,29.6,26.5,0,-1,-1
6,36,0,2,20.5,40.2,0,0,795
6,37,1,1,27.3,93.4,0,0,850
6,38,0,6,24.3,15.1,1,0,615
6,39,0,4,27.2,695.1,1,0,1212
6,40,0,1,26.7,559.7,1,-1,-1
6,41,1,9,27.7,39.7,1,-1,-1
6,42,0,4,28.9,34.7,0,-1,-1
6,43,1,4,21.2,25.4,1,-1,-1
6,44,0,2,20.1,11.1,1,-1,-1
6,45,0,2,26.6,14.7,0,-1,-1
6,46,1,2,22.3,24.6,1,-1,-1
6,47,0,6,26.1,-199.7,1,-1,-1
6,48,0,6,27.4,-209.6,0,-1,-1
6,49,1,1,21.5,22.6,1,0,1266
6,50,1,1,24.6,510.2,1,-1,-1
6,51,1,4,27.4,32.9,0,-1,-1
6,52,1,6,23,13.7,0,-1,-1
6,53,0,9,23.4,14.6,0,0,1826
6,54,1,4,24.9,-507.4,1,-1,-1
6,55,0,6,29.5,-265.2,1,-1,-1
6,56,1,6,20.5,-184.3,1,-1,-1
6,57,1,12,26.5,42,1,0,1285
6,58,0,1,25.3,345.5,0,-1,-1
6,59,1,9,24,15.4,1,-1,-1
6,60,0,12,25,40.2,0,-1,-1
6,61,0,4,20.1,-396.5,0,0,1465
6,62,1,4,21.9,26.6,1,-1,-1
6,63,0,2,21.2,23.5,1,-1,-1
6,64,0,12,27.3,-81.9,0,-1,-1
6,65,0,4,29.3,35.6,0,0,1284
6,66,1,9,29.2,-106.4,0,0,1139
6,67,1,4,20.3,-107.2,1,-1,-1
6,68,0,4,20.4,25,0,-1,-1
6,69,0,1,23.2,24.6,0,-1,-1
6,70,0,9,25,14.9,1,-1,-1
6,71,0,9,29.8,44.5,1,-1,-1
6,72,0,4,21.2,-112,0,-1,-1
6,73,1,4,23,28.2,1,0,1574
6,74,0,9,24.4,36.7,0,-1,-1
6,75,1,9,27.9,41.9,1,0,1429
6,76,1,4,27.1,15,0,-1,-1
6,77,1,12,27,45.4,0,-1,-1
6,78,1,4,23.5,-122.3,1,-1,-1
6,79,1,2,25,28,0,-1,-1
6,80,0,2,28.5,32,1,-1,-1
6,1,0,9,21.7,29.9,1,-1,-1
6,2,0,1,29.7,31,1,0,1050
6,3,1,12,24.1,56,1,-1,-1
6,4,0,1,25,26.3,1,-1,-1
6,5,1,12,23.6,37.7,1,-1,-1
6,6,0,6,27.6,28.8,1,-1,-1
6,7,1,9,24.2,35.2,1,0,1176
6,8,1,4,22.8,28.6,0,-1,-1
6,9,0,4,30,30.9,0,0,742
6,10,1,12,20.9,37.1,0,-1,-1
6,11,1,2,26.8,35.3,0,-1,-1
6,12,0,9,23.4,37.1,0,0,922
6,13,0,9,24.5,41.5,1,0,1013
6,14,1,1,25,24.9,1,-1,-1
6,15,0,12,22.4,45.7,0,-1,-1
6,16,1,2,20,23.6,1,-1,-1
6,17,1,1,24.1,24,1,-1,-1
6,18,0,12,22.3,45.5,0,0,940
6,19,0,2,28.8,31.9,0,-1,-1
6,20,0,1,25.4,27.9,1,-1,-1
6,21,1,1,22.2,24.4,1,0,1483
6,22,0,6,27.4,44.4,0,0,1193
7,1,0,2,22,19.9,1,0,1394
7,2,1,4,22,25.9,1,-1,-1
7,3,0,4,21.1,24.8,0,-1,-1
7,4,0,4,28.5,28.9,0,0,1447
7,5,0,2,21.7,23.7,0,0,995
7,6,0,12,24.7,41.4,0,-1,-1
7,7,0,1,26.5,25.2,1,-1,-1
7,8,0,4,25.8,28.1,1,0,1122
7,9,1,4,22.1,30.5,1,0,1230
7,10,1,4,20.2,26.7,0,-1,-1
7,11,0,6,29.6,43.8,1,-1,-1
7,12,1,4,20.8,34.2,0,-1,-1
7,13,0,6,25.2,37.3,0,-1,-1
7,14,1,9,20.8,35.5,0,-1,-1
7,15,1,1,28.5,30.9,1,0,941
7,16,1,4,25.4,34.6,1,-1,-1
7,17,0,1,29.8,32.6,1,-1,-1
7,18,0,6,25,32.6,1,-1,-1
7,19,0,9,24.8,44.5,1,-1,-1
7,20,0,12,28.1,57.5,0,0,922
7,21,1,4,29.7,41.7,1,1,1212
7,22,0,6,25.5,39.3,0,-1,-1
7,23,0,9,27.4,41.8,0,1,1122
7,24,0,2,26.7,30.1,0,-1,-1
7,25,1,6,26,35.6,1,-1,-1
7,26,1,9,25,38.7,0,1,1266
7,27,1,2,27.3,20.8,1,0,742
7,28,0,4,28.5,60.6,1,1,1157
7,29,0,6,25.8,57.2,1,-1,-1
7,30,1,12,25.5,41.3,1,1,958
7,31,1,6,26.2,33.5,1,-1,-1
7,32,0,2,23.7,26,0,0,832
7,33,1,6,22.5,29.1,0,-1,-1
7,34,0,9,26.3,70.5,0,-1,-1
7,35,1,2,21.3,23.4,0,-1,-1
7,36,1,4,26.9,32.2,1,-1,-1
7,37,0,1,26.1,41.7,1,1,994
7,38,1,12,29.8,32.4,0,-1,-1
7,39,1,4,20.6,37.4,1,-1,-1
7,40,0,12,29,31.5,1,-1,-1
7,41,0,2,26.2,28.8,1,-1,-1
7,42,0,9,22,31.6,0,-1,-1
7,43,0,12,25.8,28.1,0,-1,-1
7,44,1,12,24.6,38.7,1,0,1338
7,45,1,6,25.4,24.7,0,0,1031
7,46,1,1,22.3,31.3,1,-1,-1
7,47,0,6,28.7,38.4,0,-1,-1
7,48,1,9,21.3,31.9,1,-1,-1
7,49,0,12,21.9,26.2,0,0,1067
7,50,0,9,22.3,48.9,0,-1,-1
7,51,0,4,22,27.2,0,-1,-1
7,52,1,1,27.9,24.4,1,-1,-1
7,53,0,6,21.5,29,1,-1,-1
7,54,0,4,20.5,25.3,0,0,1609
7,55,0,4,29.8,29.9,1,0,1573
7,56,1,2,24.6,34.6,0,1,1229
7,57,0,1,23.3,24.8,1,-1,-1
7,58,1,4,21.4,26.9,1,-1,-1
7,59,1,12,28.8,69.1,1,-1,-1
7,60,0,1,27.9,29.7,0,0,1338
7,61,0,1,21.6,27.5,0,-1,-1
7,62,1,12,22.7,31.6,0,0,1265
7,63,0,12,20.7,37.3,0,0,1537
7,64,1,6,23.5,33.9,0,-1,-1
7,65,1,1,23,21.6,1,-1,-1
7,66,1,1,26.7,33.5,0,-1,-1
7,67,1,2,28.3,32.5,0,-1,-1
7,68,0,6,25.9,37.4,0,-1,-1
7,69,0,9,23.8,50.7,1,1,1356
7,70,1,2,25.3,29,1,-1,-1
7,71,0,9,29.9,61.5,0,-1,-1
7,72,1,9,29.3,60.2,0,-1,-1
7,73,0,12,29.7,55.1,1,-1,-1
7,74,0,4,24.4,31.5,0,-1,-1
7,75,1,2,29,33.2,0,0,1212
7,76,1,4,24.1,31.4,0,-1,-1
7,77,1,1,27.7,29.8,0,-1,-1
7,78,1,9,25.6,53.3,1,-1,-1
7,79,0,9,29.7,49.6,1,-1,-1
7,80,0,12,20.9,39.5,0,-1,-1
7,1,0,9,23.9,44.5,1,-1,-1
7,2,1,2,29.3,31.9,0,-1,-1
7,3,1,6,23.5,29.6,1,-1,-1
7,4,1,6,25.9,32.6,1,0,706
7,5,1,4,20.6,20.3,0,0,1031
7,6,0,1,23.9,22,1,0,1193
7,7,1,6,22.7,30.7,0,-1,-1
7,8,0,12,23.1,33.3,0,-1,-1
7,9,0,9,25.3,38.6,1,-1,-1
7,10,1,9,26.6,48,1,1,868
7,11,0,6,22.6,30,0,-1,-1
7,12,0,9,23.3,39.3,0,-1,-1
7,13,0,9,27.8,46.9,1,1,977
7,14,0,4,25.8,31.1,1,-1,-1
7,15,1,9,25.9,41.6,1,1,851
7,16,1,6,26.4,34.1,1,0,1031
8,1,1,4,21.3,20.5,0,-1,-1
8,2,1,1,25.6,22.4,0,-1,-1
8,3,1,12,20.8,31.2,1,-1,-1
8,4,0,9,21.3,29.4,0,-1,-1
8,5,1,9,26.9,29.5,0,0,616
8,6,1,1,27.7,29,0,-1,-1
8,7,0,9,24.6,34.2,1,-1,-1
8,8,1,6,25.9,32.7,0,1,1484
8,9,1,12,27.8,38.6,1,-1,-1
8,10,1,4,22,24.9,0,-1,-1
8,11,1,4,22.4,25.4,1,-1,-1
8,12,0,1,21.4,19.5,0,0,977
8,13,0,2,24.2,28.6,1,-1,-1
8,14,0,1,23.2,24,0,0,1103
8,15,1,4,24.5,25,1,-1,-1
8,16,0,12,25.3,31.4,1,-1,-1
8,17,1,4,29.2,29.8,0,0,706
8,18,1,2,29.7,31.9,1,0,1230
8,19,0,1,20.3,21.2,1,-1,-1
8,20,0,1,21.8,24.9,0,-1,-1
8,21,1,1,21.1,20.3,0,-1,-1
8,22,1,4,28.6,33.4,0,-1,-1
8,23,0,12,20.4,30.4,0,-1,-1
8,24,0,2,28.3,30.7,1,1,1447
8,25,0,1,27.4,28.5,1,-1,-1
8,26,0,2,26.4,30.7,1,-1,-1
8,27,0,4,21,26.3,0,-1,-1
8,28,0,2,20.1,20.2,0,0,1157
8,29,1,4,28.8,35.2,0,-1,-1
8,30,0,1,21.7,22.5,0,-1,-1
8,31,0,9,22.4,30.1,1,-1,-1
8,32,0,9,25.4,32.1,0,-1,-1
8,33,0,12,26.6,38.8,0,1,778
8,34,0,4,25.2,28.6,0,-1,-1
8,35,0,9,26,33.8,1,-1,-1
8,36,0,9,20.2,28.5,1,-1,-1
8,37,0,9,27.2,32.8,0,1,615
8,38,1,1,28.6,29.4,0,-1,-1
8,39,0,4,23.9,23.3,0,-1,-1
8,40,1,12,20.3,27,1,-1,-1
8,41,0,9,28.8,31.1,1,-1,-1
8,42,0,6,23.1,31.6,0,-1,-1
8,43,1,6,23.4,23.8,1,-1,-1
8,44,0,2,23.9,29.1,0,-1,-1
8,45,0,2,22.8,21.3,1,0,1428
8,46,1,1,28.1,32.1,1,-1,-1
8,47,1,9,22.8,28.3,0,-1,-1
8,48,0,6,20.4,23.7,1,-1,-1
8,49,1,4,29.5,32.7,1,-1,-1
8,50,0,4,26.3,26.4,0,-1,-1
8,51,1,1,23.1,26.3,1,-1,-1
8,52,0,4,27.7,30.7,0,-1,-1
8,53,1,1,26.9,27.6,0,-1,-1
8,54,0,2,22.4,23.6,0,-1,-1
8,55,0,9,26.4,32.8,1,-1,-1
8,56,1,4,22.8,28.3,0,-1,-1
8,57,0,12,26.1,30.6,0,-1,-1
8,58,1,12,22.8,26.7,1,-1,-1
8,59,1,1,28.5,32.5,1,1,1302
8,60,0,12,25.3,33.2,1,-1,-1
8,61,0,6,21.6,27.3,0,-1,-1
8,62,1,6,28.8,33.3,1,-1,-1
8,63,0,12,20.2,29.3,1,-1,-1
8,64,0,6,25.7,27.4,1,1,904
8,65,0,2,27.3,33.7,0,-1,-1
8,66,0,12,21,33.3,1,1,994
8,67,0,2,24.1,22.7,1,0,832
8,68,1,9,25.6,30.8,0,1,560
8,69,0,9,20.3,24,1,1,561
8,70,0,12,28.4,37.9,1,-1,-1
8,71,1,1,26.2,26.7,0,-1,-1
8,72,1,12,28.7,35,1,-1,-1
8,73,1,4,29.7,29.7,1,-1,-1
8,74,0,4,20.6,22.1,1,0,1646
8,75,0,12,23,28.3,0,-1,-1
8,76,0,2,29.8,31,0,0,868
8,77,1,1,28.3,26.7,0,-1,-1
8,78,0,2,29.5,33.4,0,-1,-1
8,79,0,1,26.6,27.1,0,0,995
8,80,1,6,21.4,24,1,-1,-1
8,1,1,1,28.9,30.2,0,-1,-1
8,2,0,9,21.1,29.1,1,1,922
8,3,0,6,27.9,27.4,1,0,1050
8,4,1,6,28,33.4,1,-1,-1
8,5,0,4,25.7,29,1,-1,-1
8,6,1,6,25.9,30.9,0,-1,-1
8,7,0,9,22.4,34.7,1,-1,-1
8,8,0,6,24.3,29,1,-1,-1
8,9,1,1,22.4,23.1,0,-1,-1
8,10,0,4,29.9,39.7,1,-1,-1
8,11,1,4,24.8,33,1,-1,-1
8,12,0,1,28.1,25.5,0,-1,-1
8,13,1,12,22.3,26,0,1,959
8,14,0,9,28.7,62.9,0,-1,-1
8,15,0,9,22,27.9,1,1,1176
8,16,0,1,23,18.4,0,0,796
8,17,0,6,23.4,21.5,0,-1,-1
8,18,0,4,26.5,38.3,0,1,1031
8,19,1,4,22.7,21,0,0,1086
8,20,0,6,20.1,22.7,1,-1,-1
8,21,0,2,27.1,28.3,1,-1,-1
8,22,0,1,26.1,26.7,0,-1,-1
8,23,0,6,23.7,31.2,0,1,1321
8,24,0,2,26.9,30.9,1,-1,-1
8,25,1,1,25.7,24,1,0,1103
8,26,0,4,27.4,31.8,1,-1,-1
8,27,1,1,23.9,22.8,0,0,1718
8,28,1,4,21.5,23.1,0,-1,-1
8,29,0,12,24.8,30.2,1,-1,-1
8,30,1,6,20.9,22,0,-1,-1
8,31,0,1,24.2,24.7,0,0,778
8,32,0,6,25.3,26.5,1,0,958
8,33,0,12,27.4,36.5,1,-1,-1
8,34,0,2,26.7,26.4,0,0,1230
8,35,0,12,29.7,35.2,1,-1,-1
8,36,1,1,25.6,26.1,1,-1,-1
8,37,0,2,26.4,27.5,1,-1,-1
8,38,1,12,25.3,31.5,0,-1,-1
8,39,0,2,28.1,28.1,0,-1,-1
8,40,0,1,23.3,23.8,1,0,814
8,41,1,9,22.2,26.6,0,-1,-1
8,42,1,12,27.8,33.5,1,1,1084
8,43,1,4,20.5,21.9,0,-1,-1
8,44,0,1,21.5,23,0,-1,-1
8,45,0,4,29.1,29.5,1,-1,-1
8,46,1,12,24.8,31.8,1,-1,-1
8,47,0,1,22.3,22.7,1,0,1809
8,48,0,9,25.2,29.2,1,-1,-1
8,49,1,12,23.5,28.5,0,1,995
9,1,1,12,27.2,56.8,0,0,597
9,2,0,4,29.5,36.4,0,-1,-1
9,3,0,2,20.2,15.7,0,0,688
9,4,1,9,27,41.3,0,-1,-1
9,5,0,6,23.5,22.1,0,1,308
9,6,0,1,22.1,14.2,1,-1,-1
9,7,0,6,22.5,16.2,1,0,488
9,8,0,4,21.9,76.9,0,-1,-1
9,9,0,4,25.1,29.8,0,-1,-1
9,10,1,4,26.9,32,1,0,759
9,11,0,9,22.8,32.8,0,-1,-1
9,12,1,12,22.2,35,0,-1,-1
9,13,0,4,23.8,17.3,0,0,453
9,14,1,9,25.1,21.3,1,0,380
9,15,0,1,29,30.6,0,0,723
9,16,0,9,20.2,30.4,0,-1,-1
9,17,0,6,20.3,27.3,0,0,380
9,18,1,4,25.7,22.5,1,-1,-1
9,19,1,4,27.9,24.4,1,-1,-1
9,20,1,12,24.1,42.4,0,-1,-1
9,21,1,9,23.8,85.5,1,-1,-1
9,22,0,2,23.6,19.1,1,-1,-1
9,23,1,4,25.8,32.7,1,-1,-1
9,24,0,1,25.7,27.5,1,-1,-1
9,25,1,4,29,36.8,1,1,289
9,26,0,4,27.2,21.1,1,-1,-1
9,27,1,4,25,30.3,1,-1,-1
9,28,1,9,24.3,110.7,0,-1,-1
9,29,1,6,26.3,34.6,0,-1,-1
9,30,0,12,22.2,35.7,0,0,850
9,31,1,4,25.4,68.3,0,1,524
9,32,1,9,20.8,77.3,0,1,451
9,33,1,6,29.5,39.9,0,0,560
9,34,0,1,24.5,26.1,1,-1,-1
9,35,0,9,26.4,41.5,1,-1,-1
9,36,0,1,25.1,20.1,0,0,723
9,37,0,4,27.7,35.2,0,0,686
9,38,0,2,23.4,27,0,-1,-1
9,39,0,9,24,28.5,0,0,487
9,40,1,1,20.6,22.3,0,-1,-1
9,41,1,2,28.4,33,0,-1,-1
9,42,1,6,28.6,58.7,0,-1,-1
9,43,0,9,26.3,44.8,0,-1,-1
9,44,0,6,22.4,46,0,-1,-1
9,45,0,4,24,42.4,0,1,560
9,46,1,4,28.8,38.1,0,-1,-1
9,47,1,9,20.3,47.9,1,0,723
9,48,0,1,20.2,21.8,0,-1,-1
9,49,0,4,20.1,19.1,1,0,814
9,50,0,9,20.9,35.9,0,-1,-1
9,51,1,12,21.9,28.7,1,-1,-1
9,52,0,9,25.2,30.3,1,-1,-1
9,53,0,4,29.1,57.5,1,-1,-1
9,54,1,2,23.1,20.9,0,1,977
9,55,1,9,24.1,103.3,0,-1,-1
9,56,0,4,26.6,22.6,0,-1,-1
9,57,0,1,23.8,25.5,0,-1,-1
9,58,0,4,23.3,19.8,0,-1,-1
9,59,1,6,23.7,21.5,0,0,887
9,60,0,4,29.2,68.9,1,0,995
9,61,0,9,24.1,38.8,0,-1,-1
9,62,0,1,22.2,47.7,1,-1,-1
9,63,0,1,22.9,24.5,0,0,1139
9,64,0,6,27.1,38.5,1,-1,-1
9,65,0,4,29,91.7,0,-1,-1
9,66,0,6,23.8,20.4,1,-1,-1
9,67,0,2,27.8,31.8,0,0,507
9,68,0,1,20.9,22.5,1,-1,-1
9,69,0,1,22.8,48,0,1,977
9,70,1,4,21,17.6,1,0,380
9,71,1,12,22.6,42.7,1,-1,-1
9,72,0,12,25,47.2,1,0,543
9,73,1,4,29,25.9,0,0,977
9,74,1,12,26.2,31.2,0,-1,-1
9,75,1,9,26.6,46.4,1,-1,-1
9,76,1,12,25.9,153.6,1,0,1265
9,77,1,12,29.8,59,0,-1,-1
9,78,0,9,21.7,21.9,1,-1,-1
9,79,0,9,27.3,27.5,1,-1,-1
9,80,0,4,29,87.9,0,-1,-1
9,1,0,6,21.4,26.9,1,0,1285
9,2,0,9,22.1,32.9,0,0,543
9,3,1,9,29.4,64.1,1,-1,-1
9,4,1,6,22.8,31.7,0,-1,-1
9,5,1,4,21.4,22.2,0,0,398
9,6,0,1,26.7,28.6,1,-1,-1
9,7,0,9,28,45,0,1,1429
9,8,1,1,26.3,32.6,0,-1,-1
9,9,1,4,29.8,31.3,0,-1,-1
9,10,1,6,27.3,36.6,1,0,922
9,11,1,1,21,22.3,1,0,905
9,12,1,1,26.8,28.5,0,-1,-1
9,13,0,2,29,37.6,0,-1,-1
9,14,1,2,25.9,33.6,1,-1,-1
9,15,0,2,26.9,34.9,0,-1,-1
9,16,0,1,20.9,22.2,1,-1,-1
9,17,1,12,27.8,40.4,0,0,1266
9,18,0,1,23.2,26.9,0,-1,-1
9,19,0,6,20.1,31.3,1,0,597
9,20,0,9,29.8,77.3,0,-1,-1
9,21,1,2,28.9,33.2,0,-1,-1
9,22,0,12,29.3,54.6,0,-1,-1
9,23,0,2,26.3,40.5,1,-1,-1
9,24,1,1,24.1,25.9,1,-1,-1
9,25,1,6,27.5,39.6,1,-1,-1
9,26,1,12,21.1,39.3,0,-1,-1
9,27,0,2,24.2,27.8,0,-1,-1
9,28,1,6,21.4,30.8,0,-1,-1
9,29,0,6,29.3,42.2,0,-1,-1
9,30,1,2,26.8,30.8,0,-1,-1
9,31,1,2,25.2,29,0,-1,-1
9,32,0,2,20.1,23.1,1,-1,-1
9,33,1,1,25.8,27.8,0,-1,-1
9,34,0,9,29.3,48.4,0,-1,-1
9,35,0,12,22.1,41.2,0,-1,-1
9,36,1,1,23.9,25.7,1,-1,-1
9,37,0,4,29.5,29.8,1,-1,-1
9,38,1,6,29.5,32.3,1,0,1122
9,39,0,6,21.8,25.6,0,-1,-1
9,40,0,4,28.5,37.4,0,-1,-1
9,41,1,9,27.5,64.4,1,-1,-1
9,42,1,9,27.1,45.7,1,0,688
9,43,1,6,26.1,39.7,0,-1,-1
9,44,1,6,24,29.7,1,-1,-1
9,45,1,12,22.5,45.6,0,-1,-1
9,46,0,2,25.3,36.3,1,0,1084
9,47,1,4,28.9,71.1,0,0,596
9,48,0,1,22.6,24.2,0,0,1428
9,49,1,6,25.2,19.6,0,-1,-1
9,50,1,2,28.7,32.8,0,-1,-1
9,51,0,12,28.1,-1048.3,0,0,596
9,52,1,4,22.4,28.3,0,-1,-1
9,53,1,2,23.6,207.6,0,-1,-1
9,54,1,4,28.7,36.2,0,-1,-1
9,55,1,9,27.5,-209.5,0,0,470
9,56,1,4,20.2,25.3,0,-1,-1
9,57,0,2,25.8,14.5,1,-1,-1
9,58,1,4,24.7,-263.9,0,-1,-1
9,59,0,1,28.9,15.8,0,0,1049
9,60,0,4,27.4,16.5,0,-1,-1
9,61,0,12,26.2,-90.7,1,-1,-1
9,62,0,9,28.6,-127.6,1,-1,-1
9,63,0,9,25.5,39.9,0,-1,-1
9,64,0,12,22.2,38.6,1,-1,-1
9,65,0,2,21.1,1077.5,1,-1,-1
9,66,0,2,20.2,11.6,1,-1,-1
9,67,1,6,27.4,37.9,1,-1,-1
9,68,0,4,26.3,-378,0,-1,-1
9,69,0,9,29.1,45.5,1,0,760
9,70,0,12,21.4,15.1,1,0,1302
9,71,1,4,21.6,27.6,1,0,941
9,72,0,9,25.5,41.3,0,0,1248
9,73,0,6,27.6,18.5,1,-1,-1
9,74,0,2,29,385.1,1,-1,-1
9,75,0,9,23.5,38.7,1,-1,-1
9,76,0,2,26.3,30.3,0,-1,-1
9,77,1,6,24,34.5,1,-1,-1
9,78,1,6,23.7,15.9,0,-1,-1
9,79,1,1,29.7,17.2,1,-1,-1
9,80,1,9,21,-112.9,1,-1,-1
10,1,0,2,24.4,33.4,0,0,1.863
10,2,0,4,23,27.2,1,0,1.62700000000001
10,3,0,12,21,18.5,1,0,1.17399999999998
10,4,0,4,25.7,66.4,0,1,1.20499999999998
10,5,1,1,20.6,21.7,0,0,1.11700000000002
10,6,0,12,26.8,27.3,1,0,1.21100000000001
10,7,1,4,20.5,41,0,1,1.06599999999997
10,8,1,9,27.6,41.7,0,1,1.19800000000004
10,9,1,9,30,29.7,0,0,0.843999999999994
10,10,1,1,21.8,22.9,1,0,1.23599999999999
10,11,0,6,29.5,28.9,0,-1,-8.68900000000002
10,12,0,4,28.1,33.9,0,1,1.00200000000001
10,13,1,1,27.9,29.2,0,0,1.24299999999999
10,14,0,2,27,29.6,1,0,1.21800000000002
10,15,0,9,25.8,37.2,0,1,1.01900000000001
10,16,1,12,28.3,42.9,1,1,0.998000000000047
10,17,1,2,27.7,22.8,0,0,1.173
10,18,1,4,22.2,19.9,0,0,0.882000000000005
10,19,1,12,21.5,31.5,1,-1,-9.04899999999998
10,20,1,2,24.3,26.3,1,0,0.613
10,21,0,6,20.7,25.8,1,0,1.459
10,22,0,4,24.3,28.7,1,1,0.906999999999982
10,23,1,12,21.7,24.3,1,0,1.16499999999996
10,24,0,12,28,32.5,1,0,0.973000000000013
10,25,0,12,26.8,55.5,0,1,1.28599999999994
10,26,0,6,23.6,29.6,0,0,1.22000000000003
10,27,1,12,26.2,40.3,0,1,0.781000000000063
10,28,0,9,28.4,39,1,1,1.06699999999989
10,29,1,6,22.7,28,0,0,1.58300000000008
10,30,1,1,26.6,27.7,0,0,0.865999999999985
10,31,0,9,24.5,33.6,0,0,1.63299999999992
10,32,0,4,24.1,28.4,0,0,1.1049999999999
10,33,1,1,27.9,29.2,1,-1,-9.81700000000001
10,34,0,12,29.7,45.9,1,1,1.35400000000004
10,35,0,1,25.8,26.9,0,0,1.60599999999999
10,36,1,2,28.3,36.8,1,1,1.49000000000001
10,37,0,12,22.3,33.7,0,0,1.20299999999997
10,38,0,9,25.3,35.6,0,0,1.10399999999993
10,39,1,9,26.6,32.1,0,0,1.91499999999996
10,40,1,12,29.9,47.2,1,0,1.45800000000008
10,41,0,9,22.9,28.2,0,0,1.50799999999992
10,42,0,12,28.1,45.5,1,0,1.76999999999998
10,43,1,6,26.3,35.1,0,-1,-10.149
10,44,1,6,23.5,31.3,0,1,1.18600000000004
10,45,0,4,26.2,31.8,1,1,0.595000000000027
