id,condition,k,s,k2,s2,hyperbolic,hTemp,exponential,eTemp,qhDelta,qhBeta,qTemp,weber1,weber2,weberR,stevens1,stevens2,stevensR,meanReproduction,stdReproduction,cvReproduction,meanDiff,stdDiff,cvDiff,meanAbsDiff,stdAbsDiff,cvAbsDiff,meanRelReproduction,stdRelReproduction,cvRelReproduction,meanSR,stdSR,cvSR,meanRelDiff,stdRelDiff,cvRelDiff,meanAbsError,stdAbsError,cvAbsError,weberVar,weberVarR,stevensVar,stevensVarR,HRV,meanHR,cleanTD,cleanDR,cleanHR,cleanOther,logK,logE,logHRV,ptHRV,ptHR,filter,meanNN,SDNN,RMSSD,VLF,LF,HF,fftVLF,fftLF,fftHF,logAccuracy
130,2,0.020103414,0.020139545,0.016465772,0.027641673,0.0168397845675245,0.124301099944403,0.0155184782545737,0.140928589411063,0.666376965956667,0.984601309256523,0.0939115323320349,3.0810714,-0.86845475,0.53652614,1.1042845,0.73691648,0.55739093,4.3693666,2.9226131,0.66888714,-2.470536,3.0457611,-1.2328341,2.6762071,2.8603537,1.0688088,0.71414238,0.35445166,0.4963319,1.6654433,0.72145063,0.43318835,-0.28585762,0.35445166,-1.2399588,0.37187836,2.8603537,7.6916385,1.4015244,0.64117646,1.0135086,0.8094542,NaN,NaN,0,0,1,0,-4.08401106315213,-4.1657238196417,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.426767949713378
131,3,0.045864917,0.047256015,0.036748011,0.053572066,0.0418678861057961,0.925625981838022,0.0345003363143599,1.01430252964094,0.702463760533102,0.96608800470207,0.712510504982206,5.1507716,-3.3192449,0.89442831,0.75215554,1.0270667,0.95722294,5.4370666,3.7841167,0.69598502,-1.4028361,1.1238987,-0.80116183,1.4245235,1.0953153,0.7688995,0.7745555,0.15391031,0.19870791,1.3488772,0.30789483,0.22826008,-0.22544451,0.15391031,-0.68269706,0.23028362,1.0953153,4.7563753,0.3579616,0.72403687,0.41974324,0.67820907,NaN,NaN,0,0,1,0,-3.17323618730952,-3.36678620675002,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.276351475029985
132,1,0.045658529,0.030795585,0.035762422,0.098509192,0.0374397046969398,0.416060286247033,0.0317682066212164,0.662446375042802,0.665516267245846,0.968731091617139,0.440869057990625,3.8842571,-1.6105704,0.84081829,1.0178351,0.84071708,0.89876527,4.9926667,2.9432144,0.58950752,-1.847236,1.9591477,-1.0605832,1.9663638,1.8352897,0.93334192,0.78869456,0.210814,0.26729488,1.3405818,0.30093959,0.22448431,-0.21130547,0.210814,-0.99767417,0.26319724,1.8352897,6.9730587,0.45160404,0.67495191,0.5512383,0.77177268,NaN,NaN,0,0,1,0,-3.28502351477191,-3.44928928110684,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.266833801123108
133,1,0.11367137,0.035870705,0.0404181,0.033643831,0.0734431339273537,2.93444204047127,0.0587895681923291,3.30937161155894,0.665649664446441,0.942905158345743,2.20288205314064,3.7802286,-2.8107886,0.71020418,0.35159132,1.188303,0.78948814,3.6156001,3.1166747,0.86200756,-3.2243028,2.2613955,-0.70135957,3.2243028,2.2613955,0.70135957,0.48916084,0.17184289,0.35130143,2.3520169,0.98341352,0.41811496,-0.51083916,0.17184289,-0.33639333,0.51083916,2.2613955,4.426825,1.3256553,0.95698267,1.0194807,0.94002628,NaN,NaN,0,1,1,0,-2.61124386027763,-2.83379085151196,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.781070812653734
134,1,0.077986233,0.13571329,0.11086544,0.20827757,0.13677918361955,6.74441679456663,0.0815909483806996,7.80917276902766,0.66620411239169,0.921648876377524,5.20250271891734,3.0104856,-1.0784924,0.79299277,1.0200114,0.74028975,0.78968489,4.0393333,2.3489132,0.58151013,-2.8005693,2.6914868,-0.96104985,2.8014917,2.6904938,0.960379,0.63957858,0.16536818,0.25855803,1.6621879,0.41384831,0.24897805,-0.36042145,0.16536818,-0.45881891,0.36072844,2.6904938,7.4585018,0.59099591,0.45703736,0.58852541,0.41301847,NaN,NaN,0,0,1,0,-1.98938745189594,-2.50603694987201,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.477945255883996
135,4,0.056356385,0.080508783,0.040066261,0.089099273,0.04248028846954,0.605451658308619,0.0356148879536755,0.9475584533119,0.666720631115045,0.965011852483468,0.631756666430331,5.8122573,-2.8125706,0.85179406,1.6098243,0.79367471,0.82841682,7.0682669,4.3756495,0.61905551,0.22836393,1.9873075,8.7023706,1.3715451,1.4343419,1.0457854,1.0639861,0.27301314,0.25659469,0.99816722,0.24976455,0.25022316,0.063986026,0.27301314,4.2667623,0.20648558,1.4343419,6.9464507,1.0582941,0.63671756,0.75298089,0.6340093,NaN,NaN,0,0,1,0,-3.15871511135729,-3.33499152759985,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0316510591111504
136,4,0.10543031,0.017857581,0.11634275,0.11997361,0.192784456654497,3.78911380923144,0.116834147103343,4.7118458687193,0.666656660966006,0.889732731782947,3.14118377076521,4.2801857,-2.738349,0.72626233,0.53916276,1.0928468,0.8183049,4.5379667,3.4896419,0.76898801,-2.3019361,2.0215933,-0.8782143,2.3167415,2.0040209,0.86501706,0.65715486,0.22391172,0.340729,1.7752062,0.86916471,0.48961338,-0.34284514,0.22391172,-0.6530987,0.35017729,2.0040209,5.7228756,0.86703938,0.70853674,0.52994668,0.62508941,NaN,NaN,0,0,1,0,-1.64618251906752,-2.14699989597866,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.487472136854113
137,1,0.044940829,0.081403688,0.063708663,0.025673117,0.0510271975799272,1.13132640246799,0.0419178678229787,1.55441980469151,0.666475646793084,0.95894853378003,1.03598265448045,3.5802715,-1.0345614,0.83217704,1.2778559,0.73656791,0.85632753,5.0518999,2.7269244,0.53978193,-1.7880027,2.2570944,-1.2623551,2.075726,1.9860657,0.95680535,0.81762636,0.23658271,0.2893531,1.3166236,0.34961119,0.26553619,-0.18237363,0.23658271,-1.2972419,0.26843512,1.9860657,7.3986807,0.49379766,0.76187336,0.55107516,0.82021451,NaN,NaN,0,0,1,0,-2.97539650252327,-3.17204310326438,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.239281637756466
138,1,0.10276745,0.040704142,0.11583859,0.05052387,0.106043919810017,0.593819653843606,0.0775756772877699,0.61114993988858,0.666286925858122,0.925356987259559,0.407201329262349,1.827597,0.017256707,0.49231058,1.0190912,0.608814,0.50986052,3.1241715,1.8097804,0.57928324,-3.7157311,3.4670074,-0.93306196,3.7562568,3.4215333,0.91088909,0.54469365,0.25723651,0.47225907,2.651051,2.6255984,0.99039906,-0.45530638,0.25723651,-0.56497455,0.47472522,3.4215333,7.2073975,0.72122246,0.55460006,0.71982628,0.65063828,NaN,NaN,0,0,1,0,-2.24390193285394,-2.55650133793789,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.745634672931198
139,3,0.028432839,0.04195936,0.028303189,0.03173006,0.0275193272815226,0.570980921865964,0.0247222173498792,0.608469634411798,0.666667780716747,0.975580869926256,0.405646579521784,5.2277284,-2.6175077,0.6412369,1.2279476,0.86326969,0.66185778,6.2696304,4.5359554,0.72348052,-0.57027221,2.7790353,-4.8731732,1.0041087,2.6488602,2.6380215,0.95088494,0.21994537,0.23130599,3.3919559,12.886409,3.7991085,-0.04911508,0.21994537,-4.4781637,0.12665874,2.6488602,20.913364,2.5332389,0.56941915,3.5335226,0.94218898,NaN,NaN,0,0,1,0,-3.59286671092789,-3.70005295179562,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.168450027666811
140,4,0.01502702,0.026649451,0.018171208,0.025769904,0.00180339915856907,0.0603075345987937,0.000276059061913906,0.0611342827638684,0.670515903511196,0.987818392736551,0.0368016166194177,5.7533236,-3.5397599,0.86876804,0.90105104,1.0063181,0.93738949,6.24089,4.2887616,0.68720353,-0.59901291,1.1314255,-1.8888166,0.69343239,1.0741898,1.5490909,0.90797818,0.12861469,0.14164953,1.1282496,0.2012563,0.17837922,-0.092021801,0.12861469,-1.3976547,0.11533378,1.0741898,9.3137484,0.84691334,0.46067405,3.0670793,0.85563546,NaN,NaN,0,0,1,0,-6.31808197347889,-8.19489572269855,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.107673113341419
141,1,0.11627097,0.076189362,0.11622317,0.024473108,0.757817420450077,0.0593188111303215,0.912768940565732,0.187198791759968,0.815792633315793,0.184593135837277,0.0540065164685083,4.1167045,-2.5603967,0.81083065,0.70459807,0.96515238,0.84501517,4.4380012,3.1765058,0.71575141,-2.4019015,2.0268176,-0.84383875,2.411474,2.0150247,0.83559871,0.63985401,0.16590777,0.25929004,1.6597829,0.40300417,0.24280535,-0.36014602,0.16590777,-0.46066806,0.36489961,2.0150247,5.5221348,0.87623054,0.76089585,1.0657244,0.90728754,NaN,NaN,0,0,1,0,-0.277312792472263,-0.0912725075625607,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.47726224006655
142,2,0.01696879,0.050604399,0.014307886,0.039828897,0.00157190015431303,0.83393635550355,0.00147939954422424,0.837565396122987,0.66702357870912,0.998521686887308,0.558675631335793,5.2697139,-3.1944776,0.91441309,0.90889657,0.9666658,0.95962948,5.7640357,3.8289599,0.66428453,-1.0758668,1.0867715,-1.0101357,1.1716428,0.97897512,0.8355577,0.83489859,0.13766439,0.16488756,1.2304659,0.2094056,0.170184,-0.16510141,0.13766439,-0.83381718,0.18586318,0.97897512,5.2671814,0.37611726,0.6371299,0.44415253,0.5508467,NaN,NaN,0,0,1,0,-6.45547010206034,-6.51611898689205,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.193776315377146
143,3,0.019588534,0.039924692,0.013662652,0.020571237,0.0129045381206651,0.71780529513215,0.0118827663196096,0.749753249173841,0.669895395238245,0.988187554253187,0.502256380480421,4.5179982,-2.9596686,0.82351583,0.66218716,1.022208,0.87571996,4.7209287,3.4591956,0.73273623,-2.118974,1.7608373,-0.83098578,2.118974,1.7608373,0.83098578,0.67052197,0.14639135,0.21832445,1.561958,0.34562826,0.22127886,-0.329478,0.14639135,-0.44431299,0.329478,1.7608373,5.3443246,0.99490654,0.80494606,1.0974567,0.8727957,NaN,NaN,0,0,1,0,-4.35017623717929,-4.43266613696821,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.422723566403681
144,4,0.11807854,0.19091032,0.11420334,0.38698781,0.999999991900992,7.18084359599197,0.514918191094573,8.14220452306354,0.668339785406217,0.597549483665793,5.44175903518283,4.0598125,-1.9618392,0.85114187,0.93542755,0.87755615,0.90224141,4.9398422,3.0575249,0.61895198,-1.9000605,1.8766062,-0.987656,1.9192737,1.8562703,0.96717328,0.76002777,0.15864781,0.20873949,1.3756093,0.31289843,0.22746171,-0.23997222,0.15864781,-0.66110903,0.24951318,1.8562703,7.439568,0.58968264,0.74805945,0.61615789,0.70922476,NaN,NaN,0,0,1,0,-8.09900805258765e-09,-0.663747243180302,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.296036630803863
145,3,0.050669212,0.061260454,0.036086872,0.035741463,0.048406178187581,0.624721545514574,0.0396586276991917,0.493639968901268,0.665180471326681,0.961117474922587,0.328359614592135,3.475661,-0.59048104,0.69583923,1.5864748,0.65553242,0.69339687,5.3181424,2.8949959,0.54436225,-1.5217601,2.6849947,-1.7644008,2.3666208,1.952121,0.82485586,0.88034469,0.36534125,0.41499797,1.3391778,0.5335592,0.39842293,-0.1196553,0.36534125,-3.0532808,0.34361207,1.952121,5.6811767,0.37385631,0.27408573,0.22152185,0.24022134,NaN,NaN,0,0,1,0,-3.02812782490219,-3.22744675812323,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.210897958226217
